montant,nb_achats,recence,satisfaction
43.86,1,504.45,4.0
49.42,2,527.41,1.0
101.19,1,526.0,5.0
405.03,1,81.51,4.0
34.78,1,372.97,4.0
158.89,1,222.51,2.0
101.74,2,167.47,5.0
34.129999999999995,1,117.93,5.0
110.41,1,84.91,5.0
60.0,1,191.94,5.0
117.13,1,397.79,5.0
2024.31,1,153.38,4.0
101.2,1,511.73,4.0
72.66,1,356.68,5.0
136.51999999999998,1,538.38,5.0
47.69,1,198.42,3.0
42.78,1,302.46,5.0
129.32,1,341.97,4.0
20.29,2,63.68,1.0
32.77,1,282.94,4.0
145.94,1,31.02,3.0
146.96,1,194.69,5.0
53.61,2,130.59,5.0
96.81,1,291.77,5.0
75.11000000000001,1,42.7,5.0
37.13,1,139.91,3.0
268.18,1,203.95,5.0
134.82999999999998,1,336.83,5.0
31.22,1,165.5,4.0
114.19,2,22.52,5.0
119.48,1,416.55,5.0
174.74,1,345.66,5.0
185.11,1,217.47,4.0
176.23000000000002,1,533.44,5.0
75.07,1,380.91,5.0
117.81,1,11.47,5.0
69.22,1,95.85,5.0
221.39,1,289.51,1.0
56.79,1,242.63,5.0
69.22,1,98.54,5.0
132.04999999999998,1,250.68,5.0
85.33999999999999,1,404.72,5.0
142.34,1,115.68,5.0
142.56,1,409.57,1.0
117.45,1,41.61,5.0
55.1,5,360.34,5.0
51.01,1,423.95,5.0
22.38,1,165.87,5.0
195.13,1,345.04,4.0
81.72,1,188.28,5.0
190.0,1,112.59,4.0
132.63,1,455.53,5.0
141.72,1,240.81,2.0
83.69000000000001,1,388.81,5.0
121.8,1,517.59,5.0
131.57,1,381.22,4.0
219.19,1,462.52,5.0
26.01,1,447.81,4.0
2512.53,1,25.01,4.0
54.0,1,348.65,2.0
158.92000000000002,1,111.99,5.0
131.01999999999998,1,218.52,5.0
34.47,1,191.91,1.0
175.98,1,91.66,5.0
76.65,1,335.85,5.0
40.66,1,101.32,5.0
67.53999999999999,1,40.83,5.0
819.0899999999999,1,295.59,5.0
188.75,1,467.89,5.0
46.0,1,413.58,5.0
90.7,1,465.48,4.0
130.56,1,186.76,1.0
81.91,1,328.82,5.0
68.02,1,282.85,4.0
165.24,1,207.71,5.0
29.09,1,325.49,3.0
105.07,1,274.43,4.0
27.77,1,227.01,2.0
99.13,1,237.78,5.0
157.91,1,118.51,5.0
63.82,1,269.96,5.0
315.33,1,229.43,4.0
155.98000000000002,1,47.57,5.0
31.84,1,380.87,4.0
128.22,1,310.99,1.0
49.29,1,55.03,5.0
117.94,2,486.85,5.0
67.5,1,235.77,5.0
73.57,1,294.42,1.0
423.17,1,233.83,3.0
81.89,1,365.98,4.0
75.78,1,110.68,5.0
36.78,1,221.64,4.0
24.09,1,429.87,5.0
150.69,1,405.79,3.0
95.22,1,270.1,5.0
40.59,2,234.83,4.0
60.94,1,274.61,5.0
472.63,1,468.68,5.0
55.27,1,379.38,5.0
216.5,1,51.54,4.0
101.55,1,77.88,4.0
2158.57,1,70.8,5.0
819.32,1,322.68,3.0
51.79,5,111.92,4.2
34.14,2,148.61,4.5
99.52,1,136.76,5.0
127.52,2,535.85,5.0
71.72,1,184.95,1.0
49.03,1,151.98,4.0
77.55,1,228.74,4.0
136.54000000000002,1,219.69,5.0
185.69,1,371.73,5.0
65.0,2,393.45,5.0
211.85,1,119.49,3.0
78.38,1,159.93,5.0
44.0,1,229.98,5.0
137.45000000000002,1,90.74,4.0
91.78,1,212.71,4.0
161.05,1,116.71,5.0
34.0,1,208.89,4.0
285.7,1,384.88,5.0
115.71,1,492.83,5.0
102.53,1,122.42,5.0
127.53,1,209.56,5.0
36.68,1,187.44,3.0
361.2,1,318.56,5.0
259.46000000000004,1,421.62,1.0
94.11,1,105.53,3.0
166.71,1,398.77,2.0
94.3,3,197.82,5.0
83.23,1,282.3,5.0
60.1,1,472.05,5.0
73.47,1,401.75,5.0
89.36000000000001,1,97.79,5.0
73.43,1,478.8,4.0
202.51,2,139.39,2.0
225.92,5,159.66,5.0
38.85,1,78.61,5.0
35.77,1,300.5,5.0
73.19,1,26.35,5.0
52.92,1,25.07,5.0
72.94,1,294.22,5.0
122.84,1,41.77,5.0
83.41000000000001,1,300.39,1.0
61.48,1,73.65,1.0
50.18,1,135.47,4.0
37.69,1,98.05,5.0
45.78,1,265.91,3.0
122.4,1,284.69,4.0
39.09,1,278.84,5.0
200.04,1,588.78,5.0
76.37,1,353.71,5.0
75.85,1,167.95,2.0
54.0,1,327.38,1.0
82.35,1,122.76,5.0
702.97,1,230.53,5.0
2794.5,1,481.76,2.0
133.97,2,184.66,1.0
31.69,1,373.65,4.0
178.03,1,23.63,4.0
137.49,2,26.7,5.0
77.48,2,47.57,5.0
81.89,1,430.83,5.0
67.62,1,395.61,1.0
127.52,1,192.59,1.0
805.95,1,206.76,4.0
25.77,2,150.93,4.0
63.1,1,188.96,2.0
36.78,1,400.07,4.0
84.14,1,397.42,4.0
112.78,1,693.86,1.0
35.0,1,227.89,4.0
69.53,1,55.43,3.0
193.0,1,74.0,4.0
101.78,1,525.85,5.0
95.8,1,207.43,5.0
50.65,1,447.58,1.0
34.1,1,276.6,2.0
168.83999999999995,1,68.88,4.0
49.42,1,545.88,5.0
48.27,1,319.65,5.0
788.23,1,105.69,5.0
285.59000000000003,1,24.7,5.0
398.74,1,23.8,3.0
88.36,1,145.93,3.0
245.51,1,129.48,5.0
794.18,1,472.6,5.0
199.22,1,86.58,4.0
86.41,1,74.53,1.0
46.09,1,411.81,5.0
128.24,5,319.96,5.0
17.97,4,61.32,4.0
25.77,2,419.44,4.0
93.91,1,118.91,5.0
64.1,1,362.96,5.0
84.45,1,485.61,1.0
82.9,1,144.93,5.0
116.8,1,45.95,4.0
62.78,2,226.62,5.0
36.11,1,235.29,5.0
37.46,1,31.58,5.0
182.81,1,34.7,5.0
1826.07,1,550.85,5.0
118.49,1,17.83,5.0
44.09,1,272.47,4.0
40.13,1,136.84,5.0
149.45,1,109.83,5.0
65.67999999999999,1,275.84,4.0
169.01,1,231.66,4.0
51.88,1,146.72,4.0
322.7,3,40.49,5.0
59.45,3,357.36,3.0
86.02000000000001,1,186.35,4.0
78.51,2,78.78,5.0
84.03,1,475.5,2.0
54.17,1,207.57,4.0
117.31,1,237.48,4.0
148.35,1,133.02,5.0
64.03,1,126.43,4.0
37.09,1,210.9,3.0
126.74,1,109.9,5.0
24.09,1,457.55,5.0
64.1,1,211.83,2.0
43.22,1,151.43,4.0
62.39,1,171.53,5.0
62.43,1,498.32,4.0
53.51,2,297.81,5.0
635.75,1,334.55,4.0
31.0,3,301.14,5.0
49.23,1,150.58,4.0
43.47,1,199.54,5.0
35.77,1,237.47,5.0
30.0,1,243.46,4.0
57.68,1,483.56,5.0
70.72,1,398.56,2.0
102.03,1,420.51,1.0
153.92000000000002,1,125.98,5.0
117.96,1,86.69,5.0
38.46,2,421.93,3.0
108.53,1,47.79,5.0
208.5,2,410.67,5.0
208.14,1,98.39,3.0
122.55,1,53.61,5.0
50.13,1,172.44,5.0
62.67,1,341.88,3.0
106.38,1,197.56,1.0
135.61,1,400.71,5.0
21.1,1,355.58,5.0
308.12,1,38.64,1.0
358.52000000000004,6,95.84,5.0
81.99000000000001,1,342.96,4.0
67.6,1,459.82,1.0
511.23,1,47.42,5.0
19.85,1,236.46,1.0
139.04000000000002,1,307.89,5.0
65.95,1,510.52,5.0
57.74,6,434.64,1.0
114.35,1,462.59,5.0
100.86,1,342.83,4.0
67.13,1,110.51,4.0
140.88,1,121.41,5.0
54.11,1,571.69,5.0
93.92,1,201.73,5.0
335.48,1,226.9,1.0
39.09,1,276.92,5.0
116.96,1,394.82,4.0
72.45,1,295.55,5.0
60.7,1,228.78,5.0
199.49,1,521.69,3.0
72.15,1,230.49,5.0
98.52,1,114.79,1.0
373.13,1,487.5,4.0
120.61,2,117.55,5.0
127.92,1,437.63,5.0
315.08,1,174.43,5.0
71.63,1,332.48,5.0
189.07,1,144.69,5.0
140.05,1,508.38,4.0
62.59,1,295.68,5.0
65.03,1,167.86,1.0
88.07,1,487.54,5.0
40.79,1,322.9,5.0
112.05,1,56.31,5.0
75.15,2,62.67,4.5
58.86,1,558.69,2.0
79.71000000000001,1,461.44,5.0
72.05,1,482.44,5.0
119.53,4,63.63,4.25
44.95,1,589.68,3.0
99.45,1,76.44,4.0
138.70999999999998,1,91.66,5.0
133.71,1,83.82,5.0
40.96,1,17.53,3.0
788.53,1,70.54,5.0
29.77,1,323.75,5.0
31.0,1,388.91,5.0
30.700000000000003,1,521.36,1.0
90.73,1,440.54,4.0
50.62,1,269.65,5.0
24.86,1,535.84,1.0
37.79,1,34.8,5.0
230.19,1,78.47,5.0
110.7,1,231.36,1.0
122.87,1,41.02,3.0
97.21,1,469.63,1.0
195.48,1,130.03,1.0
518.93,1,181.74,1.0
136.93,1,10.97,5.0
96.26,1,343.88,5.0
33.16,2,132.95,1.0
173.77,1,97.77,1.0
48.99,1,111.92,3.0
40.85,1,262.98,5.0
238.67,1,19.41,5.0
133.47,1,518.29,3.0
32.94,1,80.83,5.0
75.53,1,492.86,1.0
159.35,1,33.99,4.0
117.26,1,329.69,3.0
117.35,1,132.85,4.0
91.18,1,290.58,3.0
65.71000000000001,1,282.59,5.0
190.33,1,73.37,3.0
3602.47,1,558.56,5.0
89.61,5,589.62,5.0
78.99000000000001,1,151.69,4.0
132.01999999999998,1,429.92,5.0
221.79,1,219.49,5.0
68.33,1,100.54,1.0
138.26,1,564.01,1.0
308.79,1,40.41,5.0
26.8,7,295.44,4.0
104.74,2,121.94,1.0
113.9,1,20.81,5.0
56.78,1,218.67,2.0
173.68,1,17.59,5.0
264.52,1,54.37,4.0
144.95,1,12.47,5.0
54.14,1,29.77,4.0
68.43,2,16.69,5.0
66.67,1,49.7,5.0
47.68,1,466.0,2.0
39.75,1,354.74,5.0
336.24,2,143.51,4.5
370.72,1,586.32,4.0
69.03,1,208.57,5.0
28.22,2,109.53,3.0
66.58,1,46.53,5.0
42.78,1,124.83,5.0
180.51,1,449.74,2.0
116.24,1,150.7,5.0
38.09,1,226.62,4.0
115.35,1,165.63,5.0
50.51,1,505.92,5.0
194.89,1,180.69,1.0
62.3,1,146.84,5.0
871.38,1,468.59,5.0
195.12,1,282.7,5.0
121.7,1,109.57,5.0
27.31,2,523.5,5.0
33.42,1,501.61,4.0
68.91,2,85.02,5.0
128.09,1,347.47,5.0
109.72,2,81.67,4.0
85.62,1,180.61,5.0
798.02,1,199.6,5.0
102.84,1,182.51,1.0
106.97,1,295.78,1.0
65.63,1,191.83,5.0
48.93,1,88.74,5.0
78.55,1,500.53,5.0
27.04,1,564.36,5.0
117.43,1,45.78,5.0
67.42,2,486.02,5.0
253.79,1,231.51,5.0
146.96,1,181.9,5.0
139.33,1,529.49,4.0
45.96,1,490.58,1.0
77.66,1,478.88,5.0
33.09,1,442.9,5.0
145.15,2,425.93,4.0
269.21,1,159.9,5.0
189.46,1,214.53,4.0
94.28,1,559.69,5.0
81.78,1,494.9,4.0
99.95,1,372.88,5.0
104.44,1,127.41,5.0
124.42,1,453.41,3.0
47.63,1,333.8,4.0
200.55,1,188.75,1.0
354.08,1,484.79,4.0
337.83,1,161.89,5.0
75.07,1,298.38,5.0
178.41,1,65.09,5.0
68.7,1,303.76,4.0
66.1,1,314.84,3.0
169.13,1,119.77,5.0
1134.99,2,385.54,5.0
64.52,1,550.88,5.0
40.97,1,11.99,5.0
161.02,1,560.46,3.0
116.88,1,78.6,5.0
193.17,1,501.56,5.0
55.84,1,336.91,4.0
69.2,1,356.54,3.0
120.39,1,306.38,5.0
138.25,1,101.79,3.0
77.66,1,334.0,5.0
73.15,1,387.88,5.0
109.5,1,459.29,5.0
47.61,1,130.01,5.0
187.99,1,406.79,5.0
73.9,3,19.63,1.0
293.75,1,339.55,3.0
97.3,1,48.0,5.0
196.07,3,31.02,2.0
35.45,1,65.46,5.0
91.97,1,247.46,5.0
487.16,1,161.52,4.0
213.73,1,89.94,5.0
286.87,2,53.55,5.0
122.62,1,208.93,5.0
123.02,1,55.68,5.0
157.78,1,113.45,4.0
158.59,1,82.83,5.0
219.63,1,430.67,5.0
111.62,1,192.94,5.0
63.61,1,146.57,5.0
42.58,1,229.56,5.0
110.66,1,87.53,1.0
109.4,2,279.63,1.0
70.24,1,122.61,1.0
42.32,1,283.57,5.0
247.99,1,34.45,5.0
273.18,1,572.42,5.0
29.44,1,223.69,5.0
38.01,1,206.94,5.0
24.22,1,162.58,5.0
2026.54,1,444.31,1.0
73.15,1,279.69,5.0
199.73,1,187.58,3.0
33.33,2,43.72,5.0
91.41,2,160.49,5.0
72.14,1,415.99,3.0
142.06,1,249.05,1.0
448.51,1,128.62,1.0
82.82,1,269.93,5.0
190.33,1,74.96,5.0
34.8,1,285.48,4.0
75.07,1,426.46,5.0
554.4,1,187.9,5.0
81.78,1,588.41,4.0
175.86,1,61.95,5.0
82.12,1,89.67,5.0
44.62,2,475.95,5.0
102.17,1,126.04,2.0
51.87,1,469.73,4.0
358.54,1,293.43,5.0
68.45,1,59.83,4.0
346.76,1,109.43,4.0
107.07,1,325.48,1.0
70.81,1,214.37,5.0
42.0,1,446.39,5.0
34.01,1,548.89,5.0
141.02,1,152.92,5.0
73.34,2,411.51,2.0
28.0,1,321.79,5.0
115.11,1,569.84,5.0
32.77,2,327.85,1.0
109.5,1,181.8,5.0
187.91,1,545.36,1.0
184.92,1,222.96,5.0
347.31,1,76.76,1.0
106.38,1,215.81,5.0
258.29,1,183.33,5.0
56.22,1,132.34,5.0
153.1,2,46.83,5.0
58.3,1,282.93,5.0
98.08,1,534.48,3.0
228.62,1,317.63,5.0
211.14,1,171.63,1.0
103.55,1,387.9,4.0
271.35,1,278.78,5.0
77.99000000000001,1,580.85,5.0
52.69,2,236.03,5.0
41.6,1,218.44,3.0
99.43,1,304.45,5.0
758.29,1,282.79,5.0
58.59,1,339.57,4.0
109.93,1,478.45,5.0
104.73,1,261.48,5.0
181.77,1,438.96,5.0
161.01,1,44.7,5.0
471.0,1,260.6,5.0
94.54,1,168.74,1.0
319.43,1,29.76,5.0
27.1,2,288.51,5.0
69.09,1,13.7,5.0
211.16,1,34.91,4.0
349.93,1,47.38,5.0
171.06,2,229.78,1.0
146.66000000000005,1,338.43,5.0
42.29,1,110.18,4.0
821.27,2,235.79,1.0
111.87,1,90.55,5.0
451.34,1,376.98,1.0
114.9,1,523.73,5.0
24.6,1,274.8,3.0
154.34,1,117.0,4.0
43.59,1,193.55,4.0
138.24,1,44.7,1.0
53.01,1,440.72,4.0
147.16,1,211.01,1.0
83.86,1,313.84,4.0
195.0,1,373.42,4.0
100.47,1,123.93,5.0
30.09,2,283.32,5.0
117.46,1,26.71,5.0
129.09,1,97.68,3.0
87.25,1,244.44,4.0
40.09,1,240.75,4.0
124.51,2,205.51,5.0
119.74,2,584.37,1.0
91.19,1,113.81,5.0
80.11999999999999,1,515.49,3.0
108.21,1,537.73,5.0
84.99,1,579.94,4.0
80.14999999999999,1,153.79,4.0
662.85,1,350.73,5.0
103.51,1,175.88,4.0
110.58,4,67.83,3.0
135.07999999999998,1,276.98,3.0
177.44,1,462.98,4.0
243.95,1,144.76,5.0
99.3,1,233.66,5.0
62.51,1,280.44,3.0
66.78999999999999,2,373.87,5.0
106.3,1,100.91,4.0
90.28,1,194.48,4.0
97.71,1,299.5,5.0
116.72,1,122.58,1.0
71.78,3,101.8,4.666666666666667
241.15,1,119.83,5.0
61.620000000000005,1,207.78,4.0
56.69,1,456.53,5.0
228.96,1,18.87,5.0
51.03,1,26.8,5.0
76.50999999999999,1,30.42,3.0
96.82,1,281.9,5.0
458.58,1,200.71,4.0
189.42,1,399.56,5.0
47.68,1,533.73,5.0
200.33,2,30.01,5.0
119.42,1,4.92,5.0
32.09,1,383.84,5.0
347.79,1,81.95,4.0
1355.73,1,539.01,5.0
86.74,1,256.85,5.0
96.26,1,90.73,2.0
22.7,1,91.44,5.0
38.36,1,23.94,1.0
285.64,1,453.57,1.0
165.04000000000002,1,107.95,4.0
46.1,2,416.64,5.0
75.53,1,525.04,5.0
106.87,1,222.64,3.0
124.51,1,220.43,3.0
63.83,1,41.54,2.0
120.49,1,350.3,5.0
64.09,1,415.04,4.0
144.58,1,106.58,5.0
125.42,1,389.76,5.0
106.38,1,295.48,5.0
71.66,1,279.38,5.0
47.47,1,481.4,5.0
49.510000000000005,1,557.79,4.0
99.65,1,33.57,2.0
30.73,1,18.59,5.0
195.17,1,73.93,4.0
704.8,1,129.83,4.0
34.230000000000004,1,171.75,4.0
77.28999999999999,1,164.51,1.0
118.17,1,299.98,5.0
133.75,1,145.63,5.0
38.95,1,516.94,5.0
66.11,1,192.61,4.0
128.84,1,48.85,5.0
59.29,2,112.75,1.0
147.38,1,417.66,1.0
113.57,3,412.59,4.333333333333333
31.82,1,282.96,4.0
73.49000000000001,1,47.79,4.0
93.85,1,151.01,2.0
106.29,1,315.56,5.0
174.35,1,165.81,5.0
241.81,1,319.39,4.0
53.52,1,152.56,5.0
122.83,1,36.65,3.0
28.59,1,172.44,5.0
24.29,1,15.76,5.0
72.75,1,222.75,5.0
64.0,1,278.19,3.0
117.79,1,54.65,5.0
66.69,1,201.31,5.0
114.79,1,515.88,1.0
221.47,1,133.76,5.0
59.34,1,269.06,1.0
98.26,1,7.98,4.0
36.25,1,555.44,5.0
86.78999999999999,1,508.92,5.0
32.72,1,11.34,4.0
109.07,1,107.92,4.0
725.99,1,198.28,5.0
117.94,1,390.76,5.0
197.35,1,51.82,5.0
70.14,1,148.98,5.0
169.11,2,441.55,4.5
415.54,1,221.83,4.0
69.37,1,104.04,5.0
15.71,1,583.85,5.0
315.4,1,159.36,4.0
123.49,1,48.78,5.0
129.19,1,81.4,4.0
211.03,1,117.67,1.0
84.44,1,89.71,4.0
59.28,1,81.74,1.0
55.04,1,176.79,5.0
72.24,1,148.51,1.0
56.39,1,170.35,1.0
53.61,2,431.48,1.0
81.17,1,65.9,2.0
168.15,1,114.52,4.0
154.11,1,108.69,1.0
25.24,2,376.79,5.0
29.85,1,459.34,3.0
210.29,2,18.05,5.0
495.93,1,39.4,5.0
86.58000000000001,1,80.5,5.0
92.36,1,151.64,5.0
554.96,1,220.83,1.0
70.49,1,19.01,4.0
33.230000000000004,1,125.95,2.0
35.69,1,242.32,5.0
25.6,2,414.65,5.0
62.69,1,165.78,5.0
136.99,1,300.65,3.0
75.07,2,353.94,5.0
82.08000000000001,1,116.97,4.0
116.12,1,258.39,5.0
48.21,1,165.44,3.0
141.56,1,60.85,5.0
106.29,1,442.79,5.0
124.4,1,229.41,5.0
288.46000000000004,1,505.36,3.0
428.47,1,306.6,5.0
237.3,1,473.61,5.0
103.08,1,437.78,5.0
54.73,1,104.01,5.0
68.05,1,65.53,5.0
70.89,1,46.94,5.0
118.5,1,113.57,4.0
128.25,1,138.47,5.0
86.58000000000001,1,20.86,5.0
190.75,1,405.71,5.0
584.42,1,159.48,4.0
822.16,1,260.45,5.0
28.68,1,419.47,5.0
74.51,1,38.7,3.0
91.16,1,392.49,3.0
116.57,1,161.6,5.0
53.84,1,521.89,4.0
34.53,2,19.46,4.0
87.32000000000001,2,74.72,4.0
71.58,1,128.77,4.0
66.67,1,281.73,5.0
129.91,2,244.36,5.0
127.22,1,456.77,5.0
200.13,1,268.89,5.0
289.22,1,132.87,5.0
304.67,1,177.6,1.0
1241.19,1,396.73,5.0
63.71,3,90.04,2.0
147.81,1,66.94,4.0
101.62,1,158.63,5.0
96.69,2,73.64,1.0
88.76,1,281.39,1.0
308.28,1,135.72,5.0
51.42,1,526.9,3.0
146.09,1,233.53,5.0
215.14,1,289.34,5.0
65.65,4,24.93,5.0
181.51,2,360.85,5.0
93.31,1,496.59,4.0
39.69,1,504.92,5.0
162.55,1,171.94,5.0
161.37,1,453.01,5.0
37.86,1,576.33,5.0
100.3,1,513.6,5.0
342.02,1,203.49,5.0
75.84,1,112.76,5.0
65.22,1,111.46,5.0
33.379999999999995,1,151.46,3.0
125.52,1,432.67,5.0
30.86,1,495.96,4.0
157.95000000000002,1,169.27,5.0
33.17,1,462.41,5.0
62.01,2,301.01,4.0
83.41000000000001,1,308.45,5.0
171.63,2,489.64,1.0
115.9,1,398.62,4.0
60.7,1,137.42,3.0
98.34,1,86.76,4.0
191.75,1,314.76,5.0
194.9,1,107.81,5.0
58.37,1,30.45,5.0
196.67,1,174.96,4.0
67.38,4,29.52,5.0
190.69,1,31.53,4.0
91.86,1,208.63,5.0
89.96000000000001,1,168.49,5.0
119.19,1,22.85,5.0
69.65,1,197.94,3.0
131.34,1,408.88,4.0
180.44,1,21.97,5.0
47.79,1,324.36,4.0
110.55,1,128.81,5.0
33.11,1,194.86,5.0
98.61,1,75.73,3.0
65.6,1,398.73,5.0
62.31,1,113.81,5.0
220.89,1,326.79,5.0
169.15,1,61.44,5.0
115.89,1,413.54,5.0
68.63,1,429.75,5.0
378.02,1,286.64,5.0
147.15,1,235.72,4.0
30.68,1,546.41,5.0
64.0,1,275.02,5.0
64.07000000000001,1,283.42,5.0
77.57,1,346.54,5.0
162.62,1,46.98,5.0
207.27,1,328.63,4.0
104.37,1,383.0,5.0
86.15,1,292.98,5.0
285.64,1,238.66,1.0
113.43,2,281.3,1.0
36.0,1,233.46,1.0
125.5,1,118.64,3.0
245.45,1,85.84,1.0
670.47,1,29.89,5.0
227.38,1,96.69,3.0
34.69,1,275.8,5.0
67.73,1,267.69,5.0
30.23,1,86.83,5.0
155.64,1,165.76,4.0
82.91999999999999,1,153.62,5.0
103.37,1,481.98,5.0
49.72,1,591.91,4.0
106.78,1,187.99,1.0
133.75,1,139.94,5.0
504.3,1,457.75,3.0
126.81,1,461.96,4.0
163.24,1,109.6,1.0
43.0,1,354.52,5.0
133.48000000000002,1,282.46,4.0
265.6,1,46.71,5.0
77.84,1,499.66,4.0
46.53,1,362.77,4.0
20.86,3,534.84,4.0
114.85,1,130.99,5.0
154.05,1,26.51,4.0
65.05,1,508.57,5.0
75.39,1,468.91,5.0
59.82,1,90.71,5.0
94.4,1,256.79,5.0
135.49,1,282.77,5.0
236.0,1,213.83,4.0
93.31,1,560.64,4.0
72.18,1,39.0,3.0
147.74,1,161.38,1.0
273.62,1,541.63,5.0
89.27000000000001,2,213.98,4.0
204.24,1,90.52,5.0
86.17999999999999,1,554.45,5.0
64.0,3,293.44,5.0
53.9,1,138.67,5.0
142.1,1,220.39,5.0
77.32,1,424.82,5.0
279.7,1,303.85,2.0
194.3,1,121.85,3.0
116.94,1,182.84,5.0
34.75,1,452.54,5.0
156.64,1,462.52,5.0
58.79,1,107.73,5.0
152.39,1,480.95,4.0
73.78,1,127.81,3.0
44.78,1,46.77,5.0
131.56,1,333.9,4.0
596.95,1,98.66,1.0
36.85,1,381.0,1.0
31.75,1,338.81,5.0
188.51,1,176.87,5.0
105.95,1,485.52,5.0
137.98,1,51.67,5.0
44.61,1,208.48,4.0
150.04,1,162.58,5.0
54.36,1,185.74,4.0
261.16,1,282.7,2.0
32.52,1,496.95,5.0
93.19,2,73.75,5.0
190.86,1,322.45,5.0
76.65,2,390.51,3.0
162.35,1,234.66,5.0
125.66,1,164.85,1.0
82.33000000000001,1,171.42,4.0
161.05,1,543.53,1.0
213.73,1,110.97,5.0
116.94,1,466.89,5.0
36.35,1,248.78,1.0
62.64,1,49.38,1.0
333.51,1,312.42,4.0
104.79,1,27.84,5.0
37.22,1,138.83,4.0
121.09,1,293.64,5.0
220.81,1,94.98,5.0
120.09,1,151.65,5.0
57.83,1,173.8,4.0
111.35,1,23.69,4.0
77.28999999999999,2,108.59,3.0
22.29,1,93.7,5.0
483.67,1,495.76,5.0
101.79,1,32.7,5.0
49.73,1,186.44,3.0
213.76,1,110.03,5.0
158.3,1,228.47,1.0
67.5,2,222.47,3.5
246.36,1,442.51,5.0
24.96,1,493.48,5.0
85.58,1,40.39,4.0
141.48,1,592.72,5.0
242.8,1,304.74,4.0
461.77,1,376.74,4.0
70.89,1,72.77,4.0
104.22,1,167.31,5.0
103.37,2,233.36,5.0
266.3,1,276.6,1.0
55.24,1,304.55,5.0
50.0,2,441.55,2.0
17.29,1,106.79,5.0
90.28,1,215.4,1.0
154.65,1,537.95,4.0
31.28,1,210.53,2.0
67.53,1,228.46,5.0
274.89,2,285.34,5.0
310.47,2,308.35,4.0
60.75,1,323.53,4.0
44.42,1,592.8,5.0
113.82,1,132.95,5.0
68.18,1,130.77,4.0
42.19,1,82.59,5.0
148.18,1,52.75,5.0
598.15,1,14.54,4.0
172.52,1,398.38,3.0
72.72999999999999,1,200.61,4.0
39.81,1,282.85,5.0
804.33,1,472.4,5.0
286.9,1,84.78,5.0
203.06,1,218.76,3.0
53.81,1,118.82,1.0
155.85000000000002,1,91.71,1.0
319.11,1,235.82,1.0
122.88,2,117.86,2.0
144.82,1,32.49,4.0
48.3,1,82.89,5.0
153.09,1,200.64,5.0
19.39,1,84.52,5.0
113.65,1,132.0,5.0
83.71000000000001,5,369.92,2.0
203.67,1,251.6,5.0
53.0,1,194.49,5.0
136.23000000000002,1,174.9,1.0
115.15,1,473.77,5.0
284.63,1,183.4,1.0
184.56,1,170.95,1.0
142.01,1,202.75,5.0
172.51,1,136.54,4.0
105.83,1,540.71,4.0
118.13,1,285.98,5.0
82.73,1,335.63,1.0
69.27000000000001,2,161.49,4.0
43.2,1,31.61,5.0
214.14,1,208.41,4.0
186.37,1,422.89,5.0
118.66,1,144.93,5.0
40.85,1,30.47,5.0
157.89,1,151.93,1.0
50.87,1,376.84,5.0
55.28,1,18.46,5.0
48.49,2,29.42,3.0
118.6,1,78.74,5.0
81.89,1,473.72,1.0
253.08,1,384.73,1.0
37.23,2,173.91,1.0
516.28,1,301.77,5.0
120.45,1,358.94,1.0
178.25,1,444.39,4.0
49.44,3,148.87,4.666666666666667
42.87,1,159.12,4.0
30.200000000000003,1,63.64,4.0
89.36000000000001,1,116.42,4.0
136.97,1,15.69,5.0
68.13,1,84.02,5.0
286.64,1,182.51,4.0
169.73,2,121.6,5.0
27.77,1,402.29,5.0
199.35,1,45.26,1.0
134.59,1,288.99,5.0
145.79,1,176.81,3.0
37.58,1,22.55,5.0
180.82,2,300.64,5.0
82.47999999999999,1,276.66,5.0
264.07,1,40.06,5.0
109.44,1,105.77,4.0
250.87,1,34.86,5.0
65.17,1,390.9,5.0
55.2,1,174.71,2.0
25.22,2,91.01,5.0
49.0,1,302.77,5.0
77.57,1,326.82,5.0
399.99,1,582.35,3.0
107.78,1,380.48,1.0
85.81,1,17.88,3.0
99.67,1,18.86,5.0
310.65,1,511.87,3.0
43.85,1,276.78,5.0
83.19999999999999,1,429.59,2.0
55.1,1,388.46,3.0
40.36,1,591.43,1.0
489.85,1,282.4,5.0
60.46,1,593.72,5.0
90.17,1,217.47,4.0
197.8,1,153.66,4.0
219.89,1,486.97,5.0
38.21,1,231.86,5.0
87.55000000000001,1,204.47,5.0
163.92,1,122.58,5.0
116.83,1,42.83,5.0
98.54,1,165.79,1.0
53.99,1,232.47,5.0
37.99,1,273.44,5.0
114.45,1,413.77,1.0
114.06,1,80.58,5.0
28.75,1,214.93,4.0
21.39,1,67.01,3.0
99.0,2,181.62,1.0
209.01,1,154.96,5.0
94.52,1,83.93,5.0
36.69,1,313.0,5.0
46.62,1,398.61,5.0
87.72999999999999,1,349.44,2.0
252.74,1,248.96,5.0
230.25,1,405.4,1.0
1221.39,1,174.37,5.0
95.3,1,36.83,4.0
102.03,1,392.41,5.0
22.7,1,125.55,4.0
35.77,1,87.36,5.0
134.49,1,282.49,1.0
975.44,1,506.72,4.0
113.18,1,530.35,2.0
628.37,1,145.89,5.0
72.05,1,115.8,4.0
361.25,1,227.64,4.0
206.14,1,44.7,4.0
